391,THINKPAD T15 G2 20W4S0B3TX005,LENOVO,lenovo-thinkpad-t15-g2-20w4s0b3tx005-i7-1165g7-24gb-512gb-freedos-156inc,15.6,24GB,I7 1165G7,512GB,FREEDOS,https://cdn.dsmcdn.com/ty537/product/media/images/20220923/16/178857792/575814113/1/1_org_zoom.jpg
392,THINKPAD T15 G2 20W4S0B3TX007,LENOVO,lenovo-thinkpad-t15-g2-20w4s0b3tx007-i7-1165g7-24gb-512gb-freedos-156inc,15.6,24GB,I7 1165G7,512GB,FREEDOS,https://cdn.dsmcdn.com/ty537/product/media/images/20220923/15/178834370/575772155/1/1_org_zoom.jpg
393,V14 G2 ITL 82KA00ECTX019,LENOVO,lenovo-v14-g2-itl-82ka00ectx019-i5-1135g7-12gb-256gb-w10p-14inc,14,12GB,I5 1135G7,256GB,W10P,https://productimages.hepsiburada.net/s/241/500/110000225450604.jpg
394,V14 82KC000QTX06,LENOVO,lenovo-v14-82kc000qtx06-r3-5300u-12gb-256gb-freedos-14inc,14,12GB,R3 5300U,256GB,FREEDOS,https://cdn.dsmcdn.com/ty468/product/media/images/20220707/13/136514259/515989100/1/1_org_zoom.jpg
395,IDEAPAD 5 82FE00AYTX,LENOVO,lenovo-ideapad-5-82fe00aytx-i7-1165g7-16gb-1tb-freedos-14inc,14,16GB,I7 1165G7,1TB,FREEDOS,https://cdn.dsmcdn.com/ty398/product/media/images/20220413/16/90315754/447320363/1/1_org_zoom.jpg
396,V14 82KC0005TX05,LENOVO,lenovo-v14-82kc0005tx05-r3-5300u-12gb-256gb-freedos-14inc,14,12GB,R3 5300U,256GB,FREEDOS,https://cdn.dsmcdn.com/ty307/product/media/images/20220125/18/35884251/370822834/1/1_org_zoom.jpg
397,IDEAPAD G3 82K200T4TX,LENOVO,lenovo-ideapad-g3-82k200t4tx-r5-5600h-16gb-1tb-freedos-156inc,15.6,16GB,R5 5600H,1TB,FREEDOS,https://productimages.hepsiburada.net/s/218/500/110000197381607.jpg
398,THINKPAD E15 G3 20YGS04400Z36,LENOVO,lenovo-thinkpad-e15-g3-20ygs04400z36-r7-5700u-16gb-512gb-w10p-156inc,15.6,16GB,R7 5700U,512GB,W10P,https://productimages.hepsiburada.net/s/282/500/110000269967286.jpg
399,THINKBOOK 15 G3 ACL 21A40037TX12,LENOVO,lenovo-thinkbook-15-g3-acl-21a40037tx12-r7-5700u-16gb-512gb-w11p-156inc,15.6,16GB,R7 5700U,512GB,W11P,https://cdn.dsmcdn.com/ty483/product/media/images/20220719/18/145865610/524182717/1/1_org_zoom.jpg
400,THINKPAD E15 G3 20YGS04400Z62,LENOVO,lenovo-thinkpad-e15-g3-20ygs04400z62-r7-5700u-16gb-512gb-w11p-156inc,15.6,16GB,R7 5700U,512GB,W11P,https://cdn.dsmcdn.com/ty540/product/media/images/20220926/12/179956340/578910404/1/1_org_zoom.jpg
401,THINKPAD T15 G2 20W4S0B3TX049,LENOVO,lenovo-thinkpad-t15-g2-20w4s0b3tx049-i7-1165g7-24gb-512gb-w11p-156inc,15.6,24GB,I7 1165G7,512GB,W11P,https://cdn.dsmcdn.com/ty538/product/media/images/20220923/15/178827871/575758852/1/1_org_zoom.jpg
402,THINKPAD T15 G2 20W4S0B3TX052,LENOVO,lenovo-thinkpad-t15-g2-20w4s0b3tx052-i7-1165g7-24gb-512gb-w11p-156inc,15.6,24GB,I7 1165G7,512GB,W11P,https://cdn.dsmcdn.com/ty538/product/media/images/20220923/15/178830575/575763894/1/1_org_zoom.jpg
403,V14 G2 ITL 82KA00ECTX042,LENOVO,lenovo-v14-g2-itl-82ka00ectx042-i5-1135g7-8gb-1tb-w11-14inc,14,8GB,I5 1135G7,1TB,W11,https://productimages.hepsiburada.net/s/241/500/110000225450604.jpg
404,YOGA 7 14ITL5 82BH00DHTX01,LENOVO,lenovo-yoga-7-14itl5-82bh00dhtx01-i5-1135g7-8gb-1tb-w11-14inc,14,8GB,I5 1135G7,1TB,W11,https://cdn.dsmcdn.com/ty496/product/media/images/20220801/15/153089795/533168174/1/1_org_zoom.jpg
405,V15 82KB0005TXX,LENOVO,lenovo-v15-82kb0005txx-i3-1115g4-8gb-256gb-freedos-156inc,15.6,8GB,I3 1115G4,256GB,FREEDOS,https://cdn.dsmcdn.com/ty465/product/media/images/20220701/11/133358489/511034207/1/1_org_zoom.jpg
406,IDEAPAD 3 81WB01EJTX,LENOVO,lenovo-ideapad-3-81wb01ejtx-i5-10210u-8gb-256gb-w11-156inc,15.6,8GB,I5 10210U,256GB,W11,https://cdn.dsmcdn.com/ty522/product/media/images/20220907/12/170048095/560486631/1/1_org_zoom.jpg
407,THINKPAD E14 G2 20TAS0CXTA10,LENOVO,lenovo-thinkpad-e14-g2-20tas0cxta10-i7-1165g7-8gb-2tb-freedos-14inc,14,8GB,I7 1165G7,2TB,FREEDOS,https://cdn.dsmcdn.com/ty538/product/media/images/20220920/17/177504702/574045097/1/1_org_zoom.jpg
408,L3 15IML05 81Y300MDTX,LENOVO,lenovo-l3-15iml05-81y300mdtx-i5-10210u-8gb-512gb-freedos-156inc,15.6,8GB,I5 10210U,512GB,FREEDOS,https://cdn.dsmcdn.com/ty498/product/media/images/20220805/17/155073910/536369060/1/1_org_zoom.jpg
409,IDEAPAD 3 81WB01EHTX,LENOVO,lenovo-ideapad-3-81wb01ehtx-i5-10210u-8gb-512gb-w11-156inc,15.6,8GB,I5 10210U,512GB,W11,https://cdn.dsmcdn.com/ty534/product/media/images/20220915/19/175638472/569927650/1/1_org_zoom.jpg
410,V15 82C500R2TX01,LENOVO,lenovo-v15-82c500r2tx01-i5-1035g1-8gb-512gb-freedos-156inc,15.6,8GB,I5 1035G1,512GB,FREEDOS,https://cdn.dsmcdn.com/ty277/product/media/images/20211224/13/15895327/344324177/1/1_org_zoom.jpg
411,IDEAPAD 3 81W1005RTX,LENOVO,lenovo-ideapad-3-81w1005rtx-r7-3700u-8gb-512gb-w10-156inc,15.6,8GB,R7 3700U,512GB,W10,https://cdn.dsmcdn.com/ty67/product/media/images/20210208/12/61014497/138985904/1/1_org_zoom.jpg
412,V17-IIL 82GX007VTX,LENOVO,lenovo-v17-iil-82gx007vtx-i7-1065g7-12gb-512gb-freedos-173inc,17.3,12GB,I7 1065G7,512GB,FREEDOS,https://cdn.dsmcdn.com/ty67/product/media/images/20210316/11/72011414/152979637/1/1_org_zoom.jpg
413,V14 G2 ALC 82KC0005TX06,LENOVO,lenovo-v14-g2-alc-82kc0005tx06-r3-5300u-12gb-512gb-freedos-14inc,14,12GB,R3 5300U,512GB,FREEDOS,https://cdn.dsmcdn.com/ty306/product/media/images/20220125/19/35905053/370845838/1/1_org_zoom.jpg
414,THINKPAD T14 G3 21AH00CSTX050,LENOVO,lenovo-thinkpad-t14-g3-21ah00cstx050-i7-1255u-16gb-1tb-w11p-14inc,14,16GB,I7 1255U,1TB,W11P,https://cdn.dsmcdn.com/ty552/product/media/images/20221007/9/187909123/590999845/1/1_org_zoom.jpg
415,IDEAPAD G3 15IHU6 82K100CMTX,LENOVO,lenovo-ideapad-g3-15ihu6-82k100cmtx-i7-11370h-16gb-512gb-freedos-156inc,15.6,16GB,I7 11370H,512GB,FREEDOS,https://cdn.dsmcdn.com/ty440/product/media/images/20220524/9/115551081/486512581/1/1_org_zoom.jpg
416,LEGION 5 82JH002JTX03,LENOVO,lenovo-legion-5-82jh002jtx03-i7-11600h-16gb-512gb-freedos-156inc,15.6,16GB,I7 11600H,512GB,FREEDOS,https://cdn.dsmcdn.com/ty347/product/media/images/20220302/11/61210848/401409207/1/1_org_zoom.jpg
417,THINKPAD T14 G3 21AH00CSTX025,LENOVO,lenovo-thinkpad-t14-g3-21ah00cstx025-i7-1255u-16gb-512gb-w11-14inc,14,16GB,I7 1255U,512GB,W11,https://cdn.dsmcdn.com/ty541/product/media/images/20220928/12/180758822/581662517/1/1_org_zoom.jpg
418,THINKPAD T15 G2 20W4S0B3TX037,LENOVO,lenovo-thinkpad-t15-g2-20w4s0b3tx037-i7-1165g7-24gb-512gb-w11-156inc,15.6,24GB,I7 1165G7,512GB,W11,https://cdn.dsmcdn.com/ty539/product/media/images/20220923/15/178827045/575757696/1/1_org_zoom.jpg
419,THINKPAD T14 G3 21AH00CSTX013,LENOVO,lenovo-thinkpad-t14-g3-21ah00cstx013-i7-1255u-32gb-1tb-freedos-14inc,14,32GB,I7 1255U,1TB,FREEDOS,https://cdn.dsmcdn.com/ty540/product/media/images/20220928/11/180733015/581582513/1/1_org_zoom.jpg
420,THINKPAD T14 G3 21AH00CSTX028,LENOVO,lenovo-thinkpad-t14-g3-21ah00cstx028-i7-1255u-32gb-512gb-w11-14inc,14,32GB,I7 1255U,512GB,W11,https://cdn.dsmcdn.com/ty552/product/media/images/20221007/10/187911809/591003249/1/1_org_zoom.jpg
421,THINKPAD T14 G3 21AH00CSTX048,LENOVO,lenovo-thinkpad-t14-g3-21ah00cstx048-i7-1255u-32gb-512gb-w11p-14inc,14,32GB,I7 1255U,512GB,W11P,https://cdn.dsmcdn.com/ty557/product/media/images/20221010/13/190346104/592841716/1/1_org_zoom.jpg
422,THINKBOOK 14 G2 20VD0045TX31,LENOVO,lenovo-thinkbook-14-g2-20vd0045tx31-i7-1165g7-40gb-1tb-w11p-14inc,14,40GB,I7 1165G7,1TB,W11P,https://cdn.dsmcdn.com/ty485/product/media/images/20220720/15/146758766/524569606/1/1_org_zoom.jpg
423,V17 G2 ITL 82NX00ECTX081,LENOVO,lenovo-v17-g2-itl-82nx00ectx081-i7-1165g7-40gb-512gb-w11p-173inc,17.3,40GB,I7 1165G7,512GB,W11P,https://cdn.dsmcdn.com/ty363/product/media/images/20220317/18/71554903/418464401/1/1_org_zoom.jpg
424,IDEAPAD 3 81W1005VTX,LENOVO,lenovo-ideapad-3-81w1005vtx-r3-3250u-4gb-128gb-w10-156inc,15.6,4GB,R3 3250U,128GB,W10,https://cdn.dsmcdn.com/ty26/product/media/images/20201121/19/30087611/109752630/1/1_org_zoom.jpg
425,V15 82KB0005TX,LENOVO,lenovo-v15-82kb0005tx-i3-1115g4-4gb-256gb-freedos-156inc,15.6,4GB,I3 1115G4,256GB,FREEDOS,https://cdn.dsmcdn.com/ty467/product/media/images/20220630/17/133147236/510686987/1/1_org_zoom.jpg
426,IDEAPAD FLEX 5 82HS00FFTX,LENOVO,lenovo-ideapad-flex-5-82hs00fftx-i3-1115g4-4gb-256gb-w10-14inc,14,4GB,I3 1115G4,256GB,W10,https://cdn.dsmcdn.com/ty293/product/media/images/20220110/15/24462092/355700258/1/1_org_zoom.jpg
427,V15-ITL 82KB000STX,LENOVO,lenovo-v15-itl-82kb000stx-i5-1135g7-4gb-256gb-freedos-156inc,15.6,4GB,I5 1135G7,256GB,FREEDOS,https://cdn.dsmcdn.com/ty355/product/media/images/20220310/0/66764439/198839615/1/1_org_zoom.jpg
428,LEGION 5 82JH002JTX08,LENOVO,lenovo-legion-5-82jh002jtx08-i7-11600h-64gb-2tb-freedos-156inc,15.6,64GB,I7 11600H,2TB,FREEDOS,https://cdn.dsmcdn.com/ty346/product/media/images/20220302/11/61209554/401408820/1/1_org_zoom.jpg
429,THINKPAD E15 20RD0061TX,LENOVO,lenovo-thinkpad-e15-20rd0061tx-i5-10210u-8gb-256gb-freedos-156inc,15.6,8GB,I5 10210U,256GB,FREEDOS,https://cdn.dsmcdn.com/ty1/product/media/images/20200330/13/698150/66998407/1/1_org_zoom.jpg
430,THINKBOOK 13S G2 ITL 20V9005VTX,LENOVO,lenovo-thinkbook-13s-g2-itl-20v9005vtx-i5-1135g7-8gb-256gb-freedos-133inc,13.3,8GB,I5 1135G7,256GB,FREEDOS,https://cdn.dsmcdn.com/ty250/product/media/images/20211118/12/44153/157910465/1/1_org_zoom.jpg
431,V15-IIL 82C500GDTX,LENOVO,lenovo-v15-iil-82c500gdtx-i7-1065g7-8gb-256gb-freedos-156inc,15.6,8GB,I7 1065G7,256GB,FREEDOS,https://cdn.dsmcdn.com/ty6/product/media/images/20200708/9/3887655/76036993/3/3_org_zoom.jpg
432,V14 82KC0009TX,LENOVO,lenovo-v14-82kc0009tx-r5-5500u-8gb-256gb-w10-14inc,14,8GB,R5 5500U,256GB,W10,https://cdn.dsmcdn.com/ty128/product/media/images/20210608/9/96957328/184258949/1/1_org_zoom.jpg
433,YOGA 7 EVO 82BH00FUTX,LENOVO,lenovo-yoga-7-evo-82bh00futx-i7-1165g7-8gb-512gb-w11-14inc,14,8GB,I7 1165G7,512GB,W11,https://cdn.dsmcdn.com/ty538/product/media/images/20220920/18/177517455/574057806/1/1_org_zoom.jpg
434,V15 ADA 82C7005WTX,LENOVO,lenovo-v15-ada-82c7005wtx-r3-3250u-8gb-512gb-w10-156inc,15.6,8GB,R3 3250U,512GB,W10,https://cdn.dsmcdn.com/ty139/product/media/images/20210629/21/105625249/195292393/0/0_org_zoom.jpg
435,V14 82KC000QTX03,LENOVO,lenovo-v14-82kc000qtx03-r3-5300u-8gb-512gb-freedos-14inc,14,8GB,R3 5300U,512GB,FREEDOS,https://cdn.dsmcdn.com/ty469/product/media/images/20220707/12/136509906/515980269/1/1_org_zoom.jpg
436,V14 G2 ALC 82KC0002TX,LENOVO,lenovo-v14-g2-alc-82kc0002tx-r5-5500u-8gb-512gb-w10-14inc,14,8GB,R5 5500U,512GB,W10,https://cdn.dsmcdn.com/ty250/product/media/images/20211119/9/526742/317924722/1/1_org_zoom.jpg
437,CROSSHAIR 17 B12UGZ-298XTR,MSI,msi-crosshair-17-b12ugz-298xtr-i7-12700h-16gb-1tb-freedos-173inc,17.3,16GB,I7 12700H,1TB,FREEDOS,https://cdn.dsmcdn.com/ty402/product/media/images/20220418/22/93813674/452133850/1/1_org_zoom.jpg
438,KATANA GF76 12UD-217XTR,MSI,msi-katana-gf76-12ud-217xtr-i7-12700h-16gb-1tb-freedos-173inc,17.3,16GB,I7 12700H,1TB,FREEDOS,https://cdn.dsmcdn.com/ty505/product/media/images/20220811/12/157835226/500934651/1/1_org_zoom.jpg
439,CROSSHAIR 15 R6E B12UGZ-414TR,MSI,msi-crosshair-15-r6e-b12ugz-414tr-i7-12700h-32gb-1tb-w11-156inc,15.6,32GB,I7 12700H,1TB,W11,https://cdn.dsmcdn.com/ty384/product/media/images/20220405/16/83638530/437450702/1/1_org_zoom.jpg
440,CROSSHAIR 15,MSI,msi-crosshair-15-i7-12700h-32gb-1tb-w11-156inc,15.6,32GB,I7 12700H,1TB,W11,https://cdn.dsmcdn.com/ty524/product/media/images/20220907/22/170475719/560899274/1/1_org_zoom.jpg
441,RAIDER GE66 12UGS-033TR,MSI,msi-raider-ge66-12ugs-033tr-i7-12700h-32gb-1tb-w11-156inc,15.6,32GB,I7 12700H,1TB,W11,https://cdn.dsmcdn.com/ty328/product/media/images/20220211/15/48591420/382350270/1/1_org_zoom.jpg
442,STEALTH GS66 12UGS-016TR,MSI,msi-stealth-gs66-12ugs-016tr-i7-12700h-32gb-1tb-w11-156inc,15.6,32GB,I7 12700H,1TB,W11,https://cdn.dsmcdn.com/ty311/product/media/images/20220126/11/36399027/370729093/1/1_org_zoom.jpg
443,KATANA GF76 11UD-059XTR,MSI,msi-katana-gf76-11ud-059xtr-i7-11800h-16gb-512gb-freedos-173inc,17.3,16GB,I7 11800H,512GB,FREEDOS,https://cdn.dsmcdn.com/ty186/product/media/images/20211004/10/139714952/173506307/1/1_org_zoom.jpg
444,KATANA GF76 11UG-254XTR,MSI,msi-katana-gf76-11ug-254xtr-i7-11800h-16gb-512gb-freedos-173inc,17.3,16GB,I7 11800H,512GB,FREEDOS,https://cdn.dsmcdn.com/ty332/product/media/images/20220214/13/50130808/360235039/1/1_org_zoom.jpg
445,GF63 THIN 11SC-035XTR,MSI,msi-gf63-thin-11sc-035xtr-i5-11400h-8gb-512gb-freedos-156inc,15.6,8GB,I5 11400H,512GB,FREEDOS,https://cdn.dsmcdn.com/ty516/product/media/images/20220827/11/166296827/267514827/1/1_org_zoom.jpg
446,GF63 THIN 11UC-617XTR,MSI,msi-gf63-thin-11uc-617xtr-i5-11400h-8gb-512gb-freedos-156inc,15.6,8GB,I5 11400H,512GB,FREEDOS,https://cdn.dsmcdn.com/ty520/product/media/images/20220831/16/167375839/453064429/1/1_org_zoom.jpg
447,STEALTH GS77 12UHS-081TR,MSI,msi-stealth-gs77-12uhs-081tr-i7-12700h-32gb-2tb-w11-173inc,17.3,32GB,I7 12700H,2TB,W11,https://cdn.dsmcdn.com/ty370/product/media/images/20220322/20/74653893/423209761/1/1_org_zoom.jpg
448,RAIDER GE76 12UHS-022TR,MSI,msi-raider-ge76-12uhs-022tr-i7-12700h-32gb-2tb-w11-173inc,17.3,32GB,I7 12700H,2TB,W11,https://cdn.dsmcdn.com/ty348/product/media/images/20220307/10/63963722/381384412/2/2_org_zoom.jpg
449,RAIDER GE76 12UHS-037TR,MSI,msi-raider-ge76-12uhs-037tr-i9-12900hk-64gb-2tb-w11-173inc,17.3,64GB,I9 12900HK,2TB,W11,https://cdn.dsmcdn.com/ty463/product/media/images/20220628/18/131327193/508439933/1/1_org_zoom.jpg
450,KATANA GF76 11UE-414TR,MSI,msi-katana-gf76-11ue-414tr-i7-11800h-16gb-1tb-w11-173inc,17.3,16GB,I7 11800H,1TB,W11,https://cdn.dsmcdn.com/ty309/product/media/images/20220127/17/37655797/346254521/1/1_org_zoom.jpg
451,CROSSHAIR 15 B12UGZ-476XTR,MSI,msi-crosshair-15-b12ugz-476xtr-i7-12700h-16gb-1tb-freedos-156inc,15.6,16GB,I7 12700H,1TB,FREEDOS,https://cdn.dsmcdn.com/ty386/product/media/images/20220405/15/83622563/437416031/1/1_org_zoom.jpg
452,KATANA GF76 11UC-058XTR,MSI,msi-katana-gf76-11uc-058xtr-i7-11800h-16gb-1tb-freedos-173inc,17.3,16GB,I7 11800H,1TB,FREEDOS,https://cdn.dsmcdn.com/ty325/product/media/images/20220208/14/46932494/192914914/1/1_org_zoom.jpg
453,KATANA GF76 12UD-218TR,MSI,msi-katana-gf76-12ud-218tr-i7-12700h-16gb-512gb-w11-173inc,17.3,16GB,I7 12700H,512GB,W11,https://cdn.dsmcdn.com/ty460/product/media/images/20220625/10/129735628/501713354/1/1_org_zoom.jpg
454,ALPHA 17 B5EEK-018XTR,MSI,msi-alpha-17-b5eek-018xtr-r7-5800h-16gb-512gb-freedos-173inc,17.3,16GB,R7 5800H,512GB,FREEDOS,https://cdn.dsmcdn.com/ty362/product/media/images/20220315/17/70298932/319002839/1/1_org_zoom.jpg
455,RAIDER GE77HX 12UHS-042TR,MSI,msi-raider-ge77hx-12uhs-042tr-i7-12800hx-32gb-2tb-w11-173inc,17.3,32GB,I7 12800HX,2TB,W11,https://cdn.dsmcdn.com/ty453/product/media/images/20220614/12/125509070/498566580/1/1_org_zoom.jpg
